Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;9;100,0;1;1;0;3;66,67;1;2;4;0;0;0;4;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;22;100,0;1;1;0;4;81,82;2;9;9;2;2;5;0;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;23;100,0;1;1;0;10;56,52;3;9;4;0;0;1;3;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;11;100,0;1;1;0;4;63,64;4;4;3;0;0;2;0;1
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;23;100,0;1;1;0;6;73,91;5;7;10;0;2;4;3;1
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;2;100,0;1;1;0;1;50,00;6;0;1;0;0;0;1;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;55;100,0;1;1;0;19;65,45;Totalt i retning Heimdal;18;18;0;2;5;10;1
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;35;100,0;1;1;0;9;74,29;Totalt i retning Sentrum;13;13;2;2;7;1;1
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;90;100,0;1;1;0;28;68,89;Totalt;31;31;2;4;12;11;2
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;4;100,0;1;1;0;1;75,00;1;3;0;0;0;0;0;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;22;100,0;1;1;0;8;63,64;2;8;6;1;2;3;0;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;13;100,0;1;1;0;4;69,23;3;7;2;0;0;2;0;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;8;100,0;1;1;0;2;75,00;4;6;0;0;0;0;0;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;9;100,0;1;1;0;5;44,44;5;3;1;0;0;1;0;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;0;100,0;1;1;0;0;100,00;6;0;0;0;0;0;0;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;26;100,0;1;1;0;10;61,54;Totalt i retning Heimdal;13;3;0;0;3;0;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;30;100,0;1;1;0;10;66,67;Totalt i retning Sentrum;14;6;1;2;3;0;0
17961V72812;Holtermanns veg nord for Bratsbergvegen;FV6690 S3D1 m2888;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;56;100,0;1;1;0;20;64,29;Totalt;27;9;1;2;6;0;0
