Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;19;100,0;1;1;0;0;100,00;1;10;9;0;1;5;2;1
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;100,0;1;1;0;0;100,00;2;0;1;0;1;0;0;0
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;22;100,0;1;1;0;0;100,00;4;8;14;0;2;8;2;2
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;11;100,0;1;1;0;0;100,00;6;11;0;0;0;0;0;0
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;34;100,0;1;1;0;0;100,00;Totalt i retning Fjordgata;19;15;0;3;8;2;2
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;19;100,0;1;1;0;0;100,00;Totalt i retning Trondheim S.;10;9;0;1;5;2;1
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;53;100,0;1;1;0;0;100,00;Totalt;29;24;0;4;13;4;3
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;6;100,0;1;1;0;0;100,00;1;2;4;1;1;2;0;0
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;100,0;1;1;0;0;100,00;2;1;0;0;0;0;0;0
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;8;100,0;1;1;0;0;100,00;4;5;3;0;1;2;0;0
88356V72157;Jernbanebrua;FV6692 S1D1 m243;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;11;100,0;1;1;0;0;100,00;6;9;2;1;0;1;0;0
